Project Name,Package Name,Type Name,Code Smell
Assignment-1,forge.model,CardBlock,Cyclic-Dependent Modularization
Assignment-1,forge.model,Reader,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests,BaseGameSimulationTest,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util,PlayerControllerForTests,Insufficient Modularization
Assignment-1,forge.gamesimulationtests.util,SpecificationHandler,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util,Specification,Unnecessary Abstraction
Assignment-1,forge.gamesimulationtests.util,Specification,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util,IntegerConstraint,Deficient Encapsulation
Assignment-1,forge.gamesimulationtests.util.card,CardSpecificationHandler,Deficient Encapsulation
Assignment-1,forge.gamesimulationtests.util.playeractions,DeclareAttackersAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions,DeclareAttackersAction,Broken Hierarchy
Assignment-1,forge.gamesimulationtests.util.playeractions,DeclareBlockersAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions,DeclareBlockersAction,Broken Hierarchy
Assignment-1,forge.gamesimulationtests.util.playeractions,ActivateAbilityAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions,ActivateAbilityAction,Broken Hierarchy
Assignment-1,forge.gamesimulationtests.util.playeractions,CastSpellFromHandAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions,CastSpellFromHandAction,Broken Hierarchy
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,PlayerAssertAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,EndTestAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,CardAssertAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,AssertAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.playeractions.testactions,TestAction,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.gamestate,GameStateSpecificationBuilder,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.util.player,PlayerSpecification,Deficient Encapsulation
Assignment-1,forge.gamesimulationtests.util.player,PlayerSpecificationHandler,Deficient Encapsulation
Assignment-1,forge.gamesimulationtests.comprehensiverules,ComprehensiveRulesSection104,Unutilized Abstraction
Assignment-1,forge.gamesimulationtests.comprehensiverules,ComprehensiveRulesSection103,Unutilized Abstraction
Assignment-1,forge.deck.generate,Generate5ColorDeckTest,Unutilized Abstraction
Assignment-1,forge.deck.generate,Generate2ColorDeckTest,Unutilized Abstraction
Assignment-1,forge.deck.generate,Generate3ColorDeckTest,Unutilized Abstraction
Assignment-1,forge.deckchooser,FDeckChooser,Insufficient Modularization
Assignment-1,forge.screens.home.settings,OptionsCheckBox,Unutilized Abstraction
Assignment-1,forge.screens.home.settings,SectionLabel,Unutilized Abstraction
Assignment-1,forge.screens.home.settings,NoteLabel,Unutilized Abstraction
Assignment-1,forge.screens.home.settings,TrophyCase,Imperative Abstraction
Assignment-1,forge.screens.home.settings,TrophyCase,Unutilized Abstraction
Assignment-1,forge.screens.home,PlayerPanel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home,PlayerPanel,Insufficient Modularization
Assignment-1,forge.screens.home,StopButton,Unutilized Abstraction
Assignment-1,forge.screens.home,PnlDisplay,Unutilized Abstraction
Assignment-1,forge.screens.home,PnlMenu,Unutilized Abstraction
Assignment-1,forge.screens.home,PnlGroup,Unutilized Abstraction
Assignment-1,forge.screens.home,LblGroup,Unutilized Abstraction
Assignment-1,forge.screens.home,CLobby,Unutilized Abstraction
Assignment-1,forge.screens.home,VLobby,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home,VLobby,Insufficient Modularization
Assignment-1,forge.screens.home,VariantCheckBox,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home,LoadGameMenu,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home,HomeScreen,Deficient Encapsulation
Assignment-1,forge.screens.home,HomeScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home,MenuButton,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home,AdventureScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home,NewGameMenu,Cyclic-Dependent Modularization
Assignment-1,forge.screens.home.puzzle,PuzzleGameMenu,Unutilized Abstraction
Assignment-1,forge.screens.home.puzzle,PuzzleScreen,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,QuestFileLister,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,QuestFileLister,Insufficient Modularization
Assignment-1,forge.screens.home.quest,DeleteButton,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,EditButton,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,ViewStall,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,DialogChoosePoolDistribution,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,PnlDraftEvent,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,ProportionalPanel,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,ProportionalDimension,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,PnlMatchup,Unutilized Abstraction
Assignment-1,forge.screens.home.quest,PnlEvent,Unutilized Abstraction
Assignment-1,forge.screens.home.gauntlet,QuickGauntletLister,Unutilized Abstraction
Assignment-1,forge.screens.home.gauntlet,QuickGauntletLister,Insufficient Modularization
Assignment-1,forge.screens.home.gauntlet,DeleteButton,Unutilized Abstraction
Assignment-1,forge.screens.home.gauntlet,EditButton,Unutilized Abstraction
Assignment-1,forge.screens.home.gauntlet,ContestGauntletLister,Unutilized Abstraction
Assignment-1,forge.screens.home.gauntlet,RowPanel,Unutilized Abstraction
Assignment-1,forge.screens.home.online,OnlineMenu,Deficient Encapsulation
Assignment-1,forge.screens.workshop.menus,CWorkshopUIMenus,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor,AddBasicLandsDialog,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor,DeckImport,Deficient Encapsulation
Assignment-1,forge.screens.deckeditor,DeckImport,Insufficient Modularization
Assignment-1,forge.screens.deckeditor,OnChangeTextUpdate,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor,GameFormatDropdownRenderer,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor,GameFormatComboListener,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor,SEditorIO,Cyclic-Dependent Modularization
Assignment-1,forge.screens.deckeditor,_MoveAction,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.menus,CDeckEditorUIMenus,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.menus,DeckFileMenu,Cyclic-Dependent Modularization
Assignment-1,forge.screens.deckeditor.controllers,CEditorDraftingProcess,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.controllers,DeckController,Cyclic-Dependent Modularization
Assignment-1,forge.screens.deckeditor.controllers,DeckController,Insufficient Modularization
Assignment-1,forge.screens.deckeditor.controllers,CEditorQuestCardShop,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.controllers,CDeckEditor,Broken Hierarchy
Assignment-1,forge.screens.deckeditor.controllers,CDeckEditor,Cyclic-Dependent Modularization
Assignment-1,forge.screens.deckeditor.controllers,CEditorQuestDraftingProcess,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.controllers,CEditorQuest,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.controllers,MatchCommanderColorIdentity,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.controllers,CEditorTokenViewer,Multifaceted Abstraction
Assignment-1,forge.screens.deckeditor.controllers,CEditorTokenViewer,Unutilized Abstraction
Assignment-1,forge.screens.deckeditor.controllers,ACEditorBase,Deficient Encapsulation
Assignment-1,forge.screens.deckeditor.controllers,ACEditorBase,Cyclic-Dependent Modularization
Assignment-1,forge.screens.deckeditor.controllers,ACEditorBase,Insufficient Modularization
Assignment-1,forge.screens.deckeditor.controllers,EditorContextMenuBuilder,Cyclic-Dependent Modularization
Assignment-1,forge.screens.deckeditor.views,VStatisticsImporter,Insufficient Modularization
Assignment-1,forge.screens.match,QuestWinLose,Unutilized Abstraction
Assignment-1,forge.screens.match,AutoYieldsListModel,Unutilized Abstraction
Assignment-1,forge.screens.match,QuestWinLoseCardViewer,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,ChooserListModel,Unutilized Abstraction
Assignment-1,forge.screens.match,SelListener,Unutilized Abstraction
Assignment-1,forge.screens.match,ControlWinLose,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,ZoneAction,Unutilized Abstraction
Assignment-1,forge.screens.match,VAssignGenericAmount,Deficient Encapsulation
Assignment-1,forge.screens.match,VAssignGenericAmount,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,AssignTarget,Deficient Encapsulation
Assignment-1,forge.screens.match,VAssignCombatDamage,Deficient Encapsulation
Assignment-1,forge.screens.match,VAssignCombatDamage,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,DamageTarget,Deficient Encapsulation
Assignment-1,forge.screens.match,VMatchUI,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,TargetingOverlay,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,TargetingOverlay,Insufficient Modularization
Assignment-1,forge.screens.match,OverlayPanel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,ArcAssembler,Unutilized Abstraction
Assignment-1,forge.screens.match,CMatchUI,Deficient Encapsulation
Assignment-1,forge.screens.match,CMatchUI,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,CMatchUI,Insufficient Modularization
Assignment-1,forge.screens.match,CMatchUI,Hub-like Modularization
Assignment-1,forge.screens.match,ViewWinLose,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,TitleLabel,Unutilized Abstraction
Assignment-1,forge.screens.match,QuestDraftWinLose,Unutilized Abstraction
Assignment-1,forge.screens.match,GameLogPanel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,GameLogPanelLayerUI,Unutilized Abstraction
Assignment-1,forge.screens.match,MatchScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,MatchScreen,Insufficient Modularization
Assignment-1,forge.screens.match,HiddenMenuTab,Unutilized Abstraction
Assignment-1,forge.screens.match,PlayerSpecificMenu,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,MenuItem,Unutilized Abstraction
Assignment-1,forge.screens.match,BGAnimation,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,FieldScroller,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,MatchController,Deficient Encapsulation
Assignment-1,forge.screens.match,MatchController,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match,MatchController,Insufficient Modularization
Assignment-1,forge.screens.match,MatchController,Hub-like Modularization
Assignment-1,forge.screens.match,TargetingOverlay,Unutilized Abstraction
Assignment-1,forge.screens.match.menus,CMatchUIMenus,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CDev,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CDev,Insufficient Modularization
Assignment-1,forge.screens.match.controllers,CLog,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CCombat,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CHand,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CStack,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CPrompt,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CDetailPicture,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CField,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CPicture,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CDock,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CDependencies,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CDetail,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.controllers,CAntes,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VDev,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VDev,Insufficient Modularization
Assignment-1,forge.screens.match.views,DevLabel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VDetail,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VLog,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VPrompt,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VHand,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VStack,Deficient Encapsulation
Assignment-1,forge.screens.match.views,VStack,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VStack,Insufficient Modularization
Assignment-1,forge.screens.match.views,StackInstanceTextArea,Deficient Encapsulation
Assignment-1,forge.screens.match.views,StackInstanceTextArea,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VDependencies,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VField,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VPicture,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VDock,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VDock,Insufficient Modularization
Assignment-1,forge.screens.match.views,DockButton,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VAntes,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,AntePanel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VCombat,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VCardDisplayArea,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VCardDisplayArea,Insufficient Modularization
Assignment-1,forge.screens.match.views,CardAreaPanel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,CardAreaPanel,Insufficient Modularization
Assignment-1,forge.screens.match.views,VReveal,Deficient Encapsulation
Assignment-1,forge.screens.match.views,VReveal,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,RevealEntryDisplay,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VLog,Unutilized Abstraction
Assignment-1,forge.screens.match.views,VAutoYields,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VPrompt,Unutilized Abstraction
Assignment-1,forge.screens.match.views,VPrompt,Deficient Encapsulation
Assignment-1,forge.screens.match.views,VZoneDisplay,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VStack,Unutilized Abstraction
Assignment-1,forge.screens.match.views,VStack,Deficient Encapsulation
Assignment-1,forge.screens.match.views,StackInstanceDisplay,Deficient Encapsulation
Assignment-1,forge.screens.match.views,VGameMenu,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VDevMenu,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VAssignGenericAmount,Unutilized Abstraction
Assignment-1,forge.screens.match.views,MiscTargetPanel,Unutilized Abstraction
Assignment-1,forge.screens.match.views,VAvatar,Deficient Encapsulation
Assignment-1,forge.screens.match.views,VAvatar,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,AvatarAnimation,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VAssignCombatDamage,Unutilized Abstraction
Assignment-1,forge.screens.match.views,VPhaseIndicator,Deficient Encapsulation
Assignment-1,forge.screens.match.views,VPhaseIndicator,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,PhaseLabel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VField,Unutilized Abstraction
Assignment-1,forge.screens.match.views,VManaPool,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,ManaLabel,Unutilized Abstraction
Assignment-1,forge.screens.match.views,VPlayers,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,PlayerInfoPanel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VPlayerPanel,Deficient Encapsulation
Assignment-1,forge.screens.match.views,VPlayerPanel,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.views,VPlayerPanel,Insufficient Modularization
Assignment-1,forge.screens.match.views,LifeLabel,Cyclic-Dependent Modularization
